heading_deg,speed_knots,pressure_Pa,altitude_ft,roll_deg,pitch_deg
359.76782591560493,85.06328018542182,1002.0667643353316,1439.269218043681,45.113811638541584,22.739080003028437
359.98950964139397,85.1963391067826,1002.1098382576013,1444.2100418340074,46.27449934058792,23.334145671545073
359.92324854747096,85.32938359387144,1002.1520682726986,1449.1477582678074,47.43313040583631,23.928952072016532
359.56914863745124,85.46241327712038,1002.1934374891807,1454.0822883417238,48.58965333976346,24.52349259548893
358.92777639565367,85.59542778700262,1002.2339293599126,1459.0135531033804,49.74401674154048,25.11776063596257
358.00015788084625,85.72842675403349,1002.2735276886858,1463.9414736526462,50.896169306317276,25.711749590465327
356.78777708477134,85.86140980877151,1002.3122166366969,1468.8659711428977,52.04605982750286,26.305452859126053
355.2925735580751,85.99437658181938,1002.3499807288824,1473.7869667822802,53.19363719904112,26.89886384524786
353.5169393074407,86.12732670382505,1002.3868048601091,1478.7043818349682,54.33885041768224,27.49197595538146
351.4637149688872,86.2602598054827,1002.4226743012154,1483.6181376224258,55.48164858524945,28.084782599398398
349.13618526335847,86.39317551753382,1002.457574704903,1488.5281555246654,56.6219809109012,28.677277190564276
346.5380737418703,86.52607347076815,1002.491492111476,1493.4343569815053,57.75979671338849,29.26945314561196
343.6735368286227,86.65895329602482,1002.5244129544237,1498.3366634938266,58.895045423307394,29.861303884814703
340.5471571716083,86.79181462419328,1002.5563240658481,1503.2349966248298,60.02767658534659,30.452822832059287
337.1639363113529,86.92465708621438,1002.58721268173,1508.1292780012893,61.15763986052974,31.044003414919025
333.52928667951767,87.05748031308136,1002.617066447035,1513.0194293148077,62.284885028452834,31.634839064726876
329.6490229401629,87.19028393584088,1002.6458734206549,1517.9053723230681,63.40936198951619,32.225323216648356
325.5293526875262,87.3230675855941,1002.6736220801843,1522.7870288510867,64.53102076715109,32.81544930975451
321.17686651519557,87.45583089349763,1002.7003013265295,1527.664320792463,65.64981151004095,33.405210787094845
316.59852747256593,87.58857349076459,1002.7259004883476,1532.53717011063,66.76568449433688,33.9946010957701
311.8016599254453,87.7212950086656,1002.7504093263153,1537.405498840103,67.87859012586773,34.58361368700515
306.79393783863173,87.8539950785299,1002.773818037224,1542.2692290877258,68.98847894234419,35.172242016221695
301.58337249920714,87.98667333174625,1002.7961172579016,1547.1282830339183,70.09530161555709,35.76047954311102
296.1782997001867,88.11932939976404,1002.8172980689573,1551.9825829339209,71.19900895356983,36.34831973170667
290.5873664050281,88.25196291409426,1002.8373519983486,1556.8320511190389,72.29955190290461,36.935756050457016
284.8195169143347,88.3845735063106,1002.8562710247716,1561.6766099978845,73.39688155072263,37.52278197229792
278.88397855688277,88.51716080805036,1002.8740475808677,1566.5161820576195,74.49094912699796,38.10939097472517
272.79024692786356,88.64972445101557,1002.8906745562516,1571.350689865194,75.58170600668505,38.69557653986699
266.5480706979567,88.78226406697398,1002.9061453003548,1576.1800560685858,76.66910371187993,39.28133215455648
260.16743601753683,88.91477928776008,1002.920453625086,1581.0042033980392,77.7530939139747,39.86665131040393
253.65855054096312,89.04726974527611,1002.9335938073059,1585.8230546672999,78.83362843580545,40.45152750386919
247.03182709651003,89.1797350714931,1002.9455605911171,1590.6365327748497,79.91065925379357,41.035954236333914
240.2978670280629,89.31217489845191,1002.9563491899654,1595.444560705142,80.98413850007994,41.61992501417374
233.46744323522984,89.44458885826423,1002.9659552885552,1600.2470615298328,82.05401846465257,42.203433348830494
226.55148293899995,89.57697658311355,1002.974375044575,1605.0439584090109,83.12025159746692,42.78647275688422
219.56105020052104,89.7093377052563,1002.9816050902349,1609.8351745924288,84.18279051055927,43.3690367601253
212.50732822096194,89.84167185702279,1002.9876425336129,1614.6206334207297,85.24158798015281,43.95111888562633
205.4016014507761,89.97397867081821,1002.9924849598121,1619.4002583266745,86.29659694875654,44.53271266581413
198.25523753698835,90.10625777912375,1002.9961304319268,1624.1739728363664,87.34777052725661,45.113811638541584
191.07966913738437,90.23850881449751,1002.9985774918165,1628.9417005704754,88.39506199700035,45.6944093471594
183.88637563069727,90.37073140957558,1002.9998251606899,1633.7033652454595,89.43842481187261,46.27449934058792
176.68686475205033,90.50292519707308,1002.9998729394962,1638.4588906747852,90.47781260036446,46.85407517338872
169.4926541830356,90.63508980978513,1002.9987208091245,1643.2082007701472,91.5131791676342,47.43313040583631
162.31525312588045,90.76722488058786,1002.9963692304116,1647.9512195426853,92.54447849756038,48.01165860398961
155.16614389117916,90.89933004243952,1002.9928191439575,1652.6878711042004,93.57166475478692,48.58965333976346
148.05676352864518,91.0314049283814,1002.9880719697496,1657.4180796683686,94.59469228676046,49.16710819100011
140.99848553027167,91.16344917153891,1002.9821296065942,1662.1417695519535,95.613515625759,49.74401674154048
134.00260163517038,91.29546240512258,1002.9749944313575,1666.858865176018,96.62808949091304,50.32037258129547
127.08030376519783,91.42744426242903,1002.9666692980142,1671.5692910671328,97.63836879021774,50.896169306317276
120.24266612026787,91.5593943768421,1002.9571575365067,1676.2729718585838,98.64430862253724,51.4714005188704
113.50062746199411,91.6913123818338,1002.9464629514129,1680.9698322915788,99.64586427960012,52.04605982750286
106.86497361400498,91.82319791096528,1002.9345898204241,1685.6597972164514,100.6429912479865,52.62014084711713
100.34632020692656,91.95505059788793,1002.9215428926345,1690.3427915938623,101.63564521110636,53.19363719904112
93.95509569563828,92.0868700763444,1002.9073273866413,1695.018740496002,102.62378205116919,53.76654251109906
87.70152467596972,92.21865598016953,1002.8919489884573,1699.6875691077876,103.60735785114473,54.33885041768224
81.5956115275283,92.35040794329147,1002.8754138492368,1704.3492027280604,104.58632889671492,54.91055455981983
75.6471244088263,92.48212559973263,1002.8577285828147,1709.0035667707825,105.56065167821663,55.48164858524945
69.86557963031059,92.61380858361068,1002.8389002630622,1713.6505867662283,106.53028289257553,56.052126148487815
64.26022643029641,92.74545652913967,1002.8189364210559,1718.290188362177,107.49517944523058,56.6219809109012
58.84003217815889,92.87706907063095,1002.7978450420666,1722.9222973251024,108.45529845204938,57.19120654077587
53.613668028455024,93.0086458424942,1002.7756345623645,1727.5468395413593,109.41059724123411,57.75979671338849
48.589495048926096,93.14018647923848,1002.7523138658454,1732.1637410183712,110.36103335521808,58.327745111076304
43.77555084457293,93.2716906154732,1002.727892280477,1736.7729278858133,111.30656455255266,58.895045423307394
39.17953669920249,93.4031578859092,1002.7023795745679,1741.3743263967933,112.24714880978472,59.46169134675083
34.80880525501669,93.53458792535969,1002.6757859528601,1745.9678629290338,113.18274432332434,60.02767658534659
30.670348749953234,93.6659803687413,1002.6481220524479,1750.553463986048,114.11330951130266,60.59299485037564
26.770787831596607,93.79733485107512,1002.6193989385225,1755.1310561983169,115.03880301542011,61.15763986052974
23.116360965554122,93.92865100748767,1002.5896280999466,1759.7005663244627,115.95918370278439,61.72160534198124
19.71291445524207,94.05992847321194,1002.5588214446586,1764.261921252421,116.87441066773867,62.284885028452834
16.565893089047023,94.19116688358838,1002.52699129491,1768.8150480006102,117.78444323367961,62.84747266128712
13.680331429826168,94.32236587406594,1002.4941503823361,1773.3598737190994,118.68924095486516,63.40936198951619
11.060845760680593,94.45352508020305,1002.4603118428641,1777.8963256907741,119.58876361821225,63.970546769931076
8.71162669988712,94.58464413766868,1002.4254892114587,1782.4243313324996,120.48297124508392,64.53102076715109
6.636432496802996,94.7157226822433,1002.3896964167083,1786.9438181962819,121.37182409306611,65.09077775369316
4.8385830194687,94.84676034981993,1002.3529477752533,1791.4547139704282,122.25528265773416,65.64981151004095
3.320954443527228,94.97775677640514,1002.3152579860604,1795.9569464807018,123.13330767440839,66.20811582471403
2.0859746509565014,95.10871159812004,1002.2766421245427,1800.4504436914788,124.00586011989924,66.76568449433688
1.1356193459764086,95.23962445120134,1002.2371156365301,1804.9351337068997,124.87290121424167,67.3225113237078
0.4714088943431989,95.37049497200229,1002.1966943320907,1809.4109447720198,125.73439242241865,67.87859012586773
0.09440589108888275,95.50132279699375,1002.1553943792073,1813.8778052739578,126.59029545607383,68.43391472216906
0.0052134605955984625,95.6321075627652,1002.1132322973106,1818.3356437430407,127.44057227521328,68.98847894234419
0.20397429172544435,95.76284890602568,1002.0702249506708,1822.7843888539483,128.28518508989615,69.54227662457416
0.6903704095486773,95.89354646360489,1002.0263895416534,1827.2239694268537,129.1240963619141,70.09530161555709
1.4636236840357242,96.02419987245415,1001.9817436038376,1831.654314428562,129.9572688064598,70.64754777057654
2.5224970748993485,96.1548087696474,1001.9363049950031,1836.0753529736485,130.78466539378402,71.19900895356983
3.865296610595067,96.28537279238223,1001.8900918899877,1840.4870143255903,131.60624935084124,71.74967903719612
5.489874098314431,96.4158915779809,1001.8431227734171,1844.8892278978997,132.42198416292422,72.29955190290461
7.393630560635074,96.54636476389129,1001.7954164323119,1849.2819232552538,133.2318335752867,72.84862144100245
9.573520393330398,96.67679198768796,1001.7469919485723,1853.6650301146205,134.03576159475466,73.39688155072263
12.026056237686447,96.80717288707318,1001.6978686913461,1858.0384783463835,134.83373249132637,73.9443261402918
14.747314559531958,96.93750709987785,1001.6480663092814,1862.4021979754646,135.62571079975996,74.49094912699796
17.732941926056128,97.06779426406258,1001.5976047226669,1866.7561191824425,136.41166132114986,75.03674443725794
20.97816197037244,97.19803401771867,1001.5465041154644,1871.1001723046709,137.19154912449113,75.58170600668505
24.477783032686602,97.32822599906909,1001.4947849272355,1875.4342878373927,137.96533954823204,76.12582778015634
28.226206465844996,97.45836984646954,1001.4424678449659,1879.7583964348516,138.73299820181447,76.66910371187993
32.217435591975544,97.58846519840944,1001.3895737947911,1884.0724289114023,139.49449096720238,77.21152776546217
36.44508529589325,97.71851169351285,1001.3361239336256,1888.3763162426176,140.2497840003982,77.7530939139747
40.90239223992231,97.84850897053964,1001.2821396407015,1892.6699895663915,140.99884373294702,78.29379614002144
45.58222568379378,97.97845666838631,1001.227642509016,1896.9533801840425,141.74163687342846,78.83362843580545
50.477098892308646,98.10835442608712,1001.1726543366954,1901.2264195614125,142.47813040893635,79.37258480319568
55.57918111251712,98.23820188281508,1001.1171971182752,1905.489039329962,143.20829160654588,79.91065925379357
60.88031010125323,98.36799867788285,1001.0612930359034,1909.7411712878663,143.93208801476848,80.44784580899963
66.37200518298211,98.49774445074388,1001.0049644504677,1913.9827474011042,144.64948746499402,80.98413850007994
72.04548081707212,98.62743884099334,1000.9482338926512,1918.213699804549,145.36045807292055,81.5195313682323
77.89166065278565,98.75708148836911,1000.8911240539205,1922.4339608030518,146.0649682399715,82.05401846465257
83.90119204950403,98.8866720327528,1000.8336577774497,1926.643462872527,146.7629866546998,82.58759385060075
90.06446103895756,99.01621011417078,1000.7758580489833,1930.8421386610314,147.45448229417968,83.12025159746692
96.37160770552367,99.14569537279509,1000.7177479876419,1935.029920989842,148.13942442538547,83.65198578683716
102.81254195998874,99.27512744894457,1000.6593508366753,1939.2067428545306,148.81778260655744,84.18279051055927
109.37695968153831,99.40450598308577,1000.6006899541653,1943.3725374260366,149.4895266885547,84.71265987080844
116.05435920215233,99.53383061583392,1000.5417888036827,1947.5272380517356,150.1546268161953,85.24158798015281
122.83405810703373,99.66310098795404,1000.4826709449023,1951.6707782565063,150.81305342958308,85.76956896161882
129.70521032419333,99.79231674036183,1000.4233600241796,1955.803091743794,151.46477726542136,86.29659694875654
136.65682347585135,99.92147751412475,1000.3638797650918,1959.9241123966713,152.10976935831363,86.82266608570488
143.6777764638968,100.05058295046292,1000.3042539589499,1964.0337742788947,152.74800104205082,87.34777052725661
150.75683726127224,100.17963269075025,1000.2445064552808,1968.1320116359627,153.37944395088533,87.87190443892335
157.882680880821,100.30862637651529,1000.1846611522898,1972.2187588961647,154.00407002079186,88.39506199700035
165.04390749285065,100.43756364944235,1000.1247419872999,1976.2939506716314,154.6218514907146,88.91723738863125
172.22906066242885,100.56644415137241,1000.0647729271783,1980.3575217593816,155.2327609038009,89.43842481187261
179.42664567723517,100.69526752430416,1000.0047779587495,1984.409407142365,155.83677110862197,89.95861847575843
186.62514793664886,100.82403341039499,999.9447810792009,1988.449541990501,156.43385526037923,90.47781260036446
193.8130513726534,100.95274145196196,999.8848062864843,1992.477861661719,157.02398682209753,90.99600141687245
200.97885687308886,101.0813912914828,999.8248775697173,1996.49430170299,157.6071395658046,91.5131791676342
208.11110067777815,101.20998257159695,999.7650188995874,2000.498797851359,158.18328757369667,92.02934010623558
215.19837271809797,101.33851493510649,999.7052542187647,2004.4912860349727,158.75240523929054,92.54447849756038
222.22933487065438,101.46698802497716,999.6456074323246,2008.471702374106,159.31446726856134,93.05858861785393
229.19273909586224,101.59540148433932,999.5861023981863,2012.439983182182,159.86944868106704,93.57166475478692
236.077445432408,101.72375495648903,999.5267629175703,2016.3960649667922,160.41732481105836,94.08370120751866
242.87243981881227,101.85204808488893,999.4676127254775,2020.3398844307128,160.95807130857528,94.59469228676046
249.56685171357827,101.98028051316933,999.408675481196,2024.2713784729167,161.49166414052917,95.10463231483891
256.14997148573946,102.1084518851291,999.3499747588379,2028.1904841895825,162.0180795917709,95.613515625759
262.61126754798426,102.23656184473674,999.2915340379093,2032.0971388751027,162.53729426614478,96.12133656526694
268.94040320494946,102.36461003613132,999.2333766939195,2035.991280023086,163.0492850875286,96.62808949091304
275.1272531897275,102.49259610362353,999.1755259890306,2039.8728453273561,163.55402930085899,97.13376877211445
281.16191986213374,102.62051969169656,999.1180050627532,2043.7417726829517,164.05150447314287,97.63836879021774
287.03474904281916,102.74838044500723,999.0608369226911,2047.5980001871176,164.5416884944545,98.14188393856118
292.73634545789804,102.87617800838684,999.0040444353378,2051.441466140296,165.02455957891803,98.64430862253724
298.25758776938204,103.00391202684224,998.9476503169311,2055.2721090471136,165.50009626567592,99.14563725965456
303.5896431673749,103.13158214555682,998.8916771243665,2059.0898676173656,165.96827741984254,99.64586427960012
308.72398150068443,103.25918800989142,998.8361472461748,2062.8946807669963,166.42908223344367,100.14498412430108
313.6523889232443,103.38672926538538,998.7810828935668,2066.6864876190766,166.88249022634125,100.6429912479865
318.366981034516,103.51420555775755,998.7265060915493,2070.4652275047774,167.3284812471435,101.13988011724905
322.8602154928476,103.64161653290716,998.6724386701154,2074.2308399643416,167.76703547410074,101.63564521110636
327.12490408161113,103.76896183691495,998.618902255513,2077.98326474805,168.1981334159862,102.13028102106253
331.15422420881634,103.89624111604402,998.565918261594,2081.7224418171854,168.62175591296227,102.62378205116919
334.94172982180226,104.02345401674091,998.5135078812494,2085.4483113449955,169.03788413743217,103.11614281808663
338.48136171954616,104.15060018563655,998.4616920779329,2089.160813717647,169.44649959487663,103.60735785114473
341.7674572460928,104.2776792695472,998.4104915772746,2092.8598895351815,169.84758412467596,104.09742169240374
344.7947593495961,104.40469091547548,998.3599268587922,2096.545479612464,170.241119900917,104.58632889671492
347.55842499248047,104.53163477061136,998.3100181476989,2100.217524980132,170.62708943318566,105.074074031781
350.05403289926767,104.6585104823331,998.2607854068137,2103.875966885539,171.00547556734404,105.56065167821663
352.27759062967505,104.78531769820823,998.2122483285767,2107.5207467936916,171.37626148629283,106.04605642960851
354.2255409656675,104.91205606599459,998.1644263271719,2111.151806388189,171.73943071071898,106.53028289257553
355.8947676022481,105.03872523364123,998.1173385307621,2114.769087572156,172.09496709982778,107.01332568682861
357.28260013288093,105.16532484928942,998.0710037738382,2118.3725324691695,172.4428548520605,107.49517944523058
358.38681832157215,105.29185456127367,998.0254405896853,2121.9620834241896,172.7830785057965,107.97583881385573
359.20565565477386,105.4183140181226,997.9806672029694,2125.537683004476,173.11562294004054,108.45529845204938
359.73780216742887,105.54470286856008,997.9367015224481,2129.0992740005127,173.44047337509474,108.93355303248711
359.98240653863553,105.67102076150599,997.8935611338076,2132.6467994269196,173.7576153732154,109.41059724123411
359.93907745357933,105.79726734607742,997.8512632926281,2136.1802025233656,174.06703483925483,109.88642577780404
359.6078842295534,105.92344227158947,997.809824917482,2139.699426755476,174.36871802128775,110.36103335521808
358.9893567050653,106.04954518755632,997.7692625831671,2143.2044158157387,174.66265151122232,110.83441470006356
358.0844843922087,106.17557574369218,997.7295925140762,2146.6951136244033,174.9488222453963,111.30656455255266
356.8947148936552,106.30153358991225,997.690830577708,2150.17146433038,175.22721750515748,111.77747766658075
355.4219515867983,106.4274183763337,997.6529922783201,2153.6334123121305,175.49782491742906,112.24714880978472
353.6685505787564,106.55322975327665,997.6160927507278,2157.0809021785612,175.76063245525944,112.71557276360117
351.6373169371034,106.67896737126514,997.5801467542502,2160.5138787699084,176.0156284383569,113.18274432332434
349.33150020235917,106.8046308810281,997.5451686668067,2163.9322871586196,176.2628015336086,113.64865829816388
346.7547891894179,106.93021993350028,997.5111724791659,2167.3360726502337,176.50214075558435,114.11330951130266
343.91130608623143,107.0557341798233,997.4781717893494,2170.725180784255,176.73363546702475,114.57669279995422
340.80559985918734,107.18117327134655,997.4461797971933,2174.099557335026,176.95727537931407,115.03880301542011
337.44263897573376,107.30653685962818,997.4152092990678,2177.4591483125937,177.17305055293753,115.49963502314714
333.8278034558905,107.43182459643612,997.3852726827593,2180.803899963574,177.38095139792281,115.95918370278439
329.96687626536584,107.55703613374891,997.356381922515,2184.1337587720122,177.5809686742667,116.41744394824018
325.8660340640439,107.68217112375682,997.328548574254,2187.448671460238,177.77309349234534,116.87441066773867
321.53183732464726,107.80722921886274,997.3017837709444,2190.74858498972,177.95731731330955,117.33007878387659
316.9712198373794,107.93221007168316,997.2760982181508,2194.0334465619108,178.13363194946433,117.78444323367961
312.1914776173404,108.05711333504912,997.2515021897516,2197.303203619096,178.30202956463256,118.23749896865844
307.20025723245806,108.1819386620072,997.2280055238305,2200.5578038452327,178.46250267450355,118.68924095486516
302.0055435706116,108.30668570582044,997.2056176187402,2203.7971951667864,178.61504414696554,119.13966417294904
296.61564706551314,108.43135411996937,997.1843474293447,2207.021325753565,178.7596472024226,119.58876361821225
291.03919040178806,108.5559435581529,997.1642034634358,2210.230144019548,178.89630541409608,120.03653430066562
285.2850947205171,108.68045367428937,997.1451937783314,2213.4235986237118,179.02501270831016,120.48297124508392
279.3625653473159,108.80488412251741,997.1273259776522,2216.60163847085,179.14576336476185,120.92806949106124
273.28107706577555,108.92923455719696,997.11060720828,2219.764212712394,179.2585520167752,121.37182409306611
267.050358959832,109.05350463291023,997.0950441574998,2222.911270747223,179.3633736515398,121.8142301204964
260.68037884930527,109.17769400446264,997.0806430503245,2226.042762222475,179.46022361033354,122.25528265773416
254.1813273435162,109.3018023268838,997.0674096470048,2229.1586370343543,179.5490975887298,122.69497680420014
247.56360153848328,109.42582925542845,997.0553492407255,2232.2588453289295,179.62999163678856,123.13330767440839
240.83778838378817,109.54977444557744,997.0444666554885,2235.343337502934,179.7029021592322,123.57027039802037
234.0146477457153,109.67363755303862,997.0347662441826,2238.412064204559,179.76782591560493,124.00586011989924
227.10509519375927,109.79741823374789,997.0262518868432,2241.4649763342436,179.82476002041727,124.44007200016365
220.12018453804458,109.92111614387014,997.0189269890996,2244.5020250454577,179.8737019432739,124.87290121424167
213.07109014558495,110.0447309398001,997.0127944808132,2247.523161745487,179.91464950898623,125.3043429529242
205.9690890636823,110.16826227816344,997.0078568149057,2250.5283380962087,179.94760089766928,125.73439242241865
198.82554297905435,110.29170981581763,997.0041159663775,2253.517506014866,179.97255464482228,126.16304484440194
191.65188004156187,110.41507320985292,997.0015734315182,2256.4906176748345,179.98950964139394,126.59029545607383
184.4595765816044,110.53835211759329,997.0002302273077,2259.447625506393,179.9984651338316,127.0161395102097
177.26013875044228,110.66154619659741,997.0000868910099,2262.3884821974775,179.99942072411486,127.44057227521328
170.06508411280657,110.7846551046596,997.0011434799575,2265.313140694445,179.9923763697732,127.86358903516941
162.88592322125504,110.90767849981074,997.0033995715288,2268.221554202821,179.9773323838879,128.28518508989615
155.7341412017408,111.03061604031925,997.0068542633173,2271.113676188052,179.95428943507807,128.70535575499724
148.62117937986366,111.15346738469205,997.0115061734925,2273.9894603762477,179.92324854747093,129.1240963619141
141.55841697718705,111.27623219167546,997.0173534413522,2276.8488607549225,179.88421110065644,129.54140225797758
134.55715290691353,111.39891012025623,997.0243937280673,2279.691831573731,179.83717882962577,129.9572688064598
127.62858769803165,111.52150082966244,997.0326242176169,2282.518327345202,179.78215382469432,130.37169138662566
120.78380557686111,111.64400397936437,997.042041617915,2285.3283028454616,179.71913853140887,130.78466539378402
114.0337567346529,111.7664192290756,997.052642162127,2288.1217131149633,179.64813575043868,131.19618623933908
107.38923980962147,111.88874623875384,997.0644216101766,2290.8985134592012,179.56914863745126,131.60624935084124
100.86088461142499,112.0109846686019,997.0773752504416,2293.6586594494297,179.48218070297196,132.01485017203794
94.45913511573963,112.13313417906872,997.0914979016386,2296.402106923372,179.38723581222797,132.42198416292422
88.19423275612421,112.25519443085014,997.1067839148955,2299.1288119859264,179.2843181849766,132.82764679979329
82.07620003991345,112.37716508488998,997.1232271760106,2301.8387310098706,179.1734323953177,133.2318335752867
76.11482451434226,112.49904580238096,997.1408211078989,2304.5318206365578,179.05458337149028,133.63453999844435
70.31964310855905,112.62083624476561,997.1595586732221,2307.2080377766115,178.92777639565367,134.03576159475466
64.69992687657412,112.74253607373723,997.1794323772041,2309.8673396106146,178.79301710365257,134.43549390620404
59.26466616554936,112.8641449512408,997.2004342706281,2312.5096835897943,178.65031148476663,134.83373249132637
54.022556233162376,112.98566253947398,997.2225559530168,2315.1350274367037,178.49966588144434,135.23047292525268
48.98198333704741,113.10708850088798,997.2457885759922,2317.7433291458965,178.34108698902108,135.62571079975996
44.15101131857381,113.22842249818854,997.2701228468148,2320.3345469846017,178.17458185542145,136.01944172332037
39.53736870241832,113.34966419433687,997.2955490321009,2322.9086394933893,178.00015788084627,136.41166132114986
35.148436332575926,113.47081325255053,997.3220569617152,2325.465565486834,177.8178228174434,136.80236523525699
30.991235564582325,113.59186933630446,997.3496360328395,2328.005284054173,177.62758476896354,137.19154912449113
27.072417032844527,113.71283210933184,997.378275214213,2330.527754559965,177.42945219039962,137.5792086645909
23.398250011042904,113.83370123562504,997.4079630505448,2333.032936644736,177.2234338876115,137.96533954823204
19.97461238263213,113.95447637943656,997.4386876670964,2335.5207902256243,177.00953901693424,138.3499374850754
16.806981237480386,114.07515720527996,997.4704367744307,2337.9912754970273,176.78777708477134,138.73299820181447
13.900424109694825,114.19574337793082,997.5031976733283,2340.444352931233,176.55815794717213,139.11451744222305
11.259590870647202,114.31623456242762,997.5369572598663,2342.879983279054,176.32069180939388,139.49449096720238
8.888706290172593,114.43663042407272,997.5717020306602,2345.298127570458,176.07538922544805,139.8729145548283
6.791563277837724,114.5569306284332,997.6074180882649,2347.698747115187,175.8222610976313,140.2497840003982
4.971516815095924,114.67713484134194,997.6440911467337,2350.0818035033794,175.561318676041,140.62509511647764
3.431478588031524,114.79724272889842,997.681706537332,2352.4472586061847,175.29257355807513,140.99884373294702
2.1739123292840077,114.91725395746968,997.7202492144053,2354.7950745763706,175.01603768791696,141.3710256970477
1.20082987660075,115.03716819369131,997.7597037613965,2357.1252138489326,174.73172335600404,141.74163687342846
0.5137879543262898,115.15698510446826,997.800054397013,2359.4376391416913,174.43964319848214,142.11067314419108
0.11388568297508073,115.27670435697586,997.8412849815385,2361.732313455892,174.1398101966435,142.47813040893635
0.001762820873381088,115.3963256186607,997.8833790232889,2364.0092000767945,173.83223767634996,142.84400458480957
0.17759874068224235,115.51584855724158,997.9263196852086,2366.268262574261,173.51693930744065,143.20829160654588
0.6411121424397095,115.63527284071043,997.9700897916056,2368.50946480334,173.19392910312456,143.57098742651547
1.3915615035804763,115.75459813733318,998.0146718350209,2370.7327709048436,172.8632214193576,143.93208801476848
2.4277462652141253,115.87382411565076,998.0600479832315,2372.9381453059223,172.52483095420456,144.2915893590799
3.748008752762871,115.99295044447997,998.1062000863831,2375.1255527206313,172.178772747186,144.64948746499402
5.350236827887784,116.11197679291442,998.1531096842498,2377.2949581505,171.8250621786097,145.00577835586893
7.2318672674589095,116.23090283032546,998.2007580136178,2379.446326885087,171.46371496888716,145.36045807292055
